	ID	AV_GC_PCT
34462	LLPHP2	0.39899
34463	LMAN1	0.382816
34464	LMAN1L	0.6210602
34465	LMAN2	0.597026125
34466	LMAN2L	0.519541111
34467	LMBR1	0.466122045
34468	LMBR1L	0.5606962
34469	LMBRD1	0.370172333
34470	LMBRD2	0.349108
34471	LMCD1	0.545156714
34472	LMCD1-AS1	0.460403857
34473	LMF1	0.618573059
34474	LMF1-AS1	0.5767605
34475	LMF2	0.658673833
34476	LMLN	0.448010091
34477	LMLN-AS1	0.389299
34478	LMNA	0.62063256
34479	LMNB1	0.50783975
34480	LMNB2	0.648015
34481	LMNTD1	0.423407364
34482	LMNTD2	0.6655556
34483	LMO1	0.58604425
34484	LMO2	0.5893245
34485	LMO3	0.420253343
34486	LMO4	0.50743675
34487	LMO7	0.426622963
34488	LMO7-AS1	0.4740505
34489	LMO7DN	0.395887
34490	LMO7DN-IT1	0.426791
34491	LMOD1	0.552004
34492	LMOD2	0.453088
34493	LMOD3	0.424139333
34494	LMTK2	0.4693585
34495	LMTK3	0.7038
34496	LMX1A	0.52091475
34497	LMX1B	0.620455
34498	LNCPRESS1	0.478836
34499	LNCPRESS2	0.347403
34500	LNCSRLR	0.385049
34501	LNP1	0.449766333
34502	LNPEP	0.3971796
34503	LNPK	0.409999667
34504	LNX1	0.500628333
34505	LNX1-AS1	0.46667875
34506	LNX1-AS2	0.4278825
34507	LNX2	0.406743
34508	LOH12CR2	0.457143
34509	LONP1	0.6309028
34510	LONP2	0.447461444
34511	LONRF1	0.426489778
34512	LONRF2	0.463836
34513	LONRF2P2	0.758319
34514	LONRF3	0.510724833
34515	LOR	0.693496
34516	LOX	0.436823833
34517	LOXHD1	0.53456925
34518	LOXL1	0.6012644
34519	LOXL1-AS1	0.542575154
34520	LOXL2	0.601731867
34521	LOXL3	0.5921044
34522	LOXL4	0.576786
34523	LPA	0.529787
34524	LPAL2	0.4949325
34525	LPAR1	0.4593528
34526	LPAR2	0.633303111
34527	LPAR3	0.479308333
34528	LPAR4	0.394532
34529	LPAR5	0.597403333
34530	LPAR6	0.410377556
34531	LPCAT1	0.544490333
34532	LPCAT2	0.3859695
34533	LPCAT2BP	0.455671
34534	LPCAT3	0.512260231
34535	LPCAT4	0.5554639
34536	LPGAT1	0.47952675
34537	LPIN1	0.508693421
34538	LPIN2	0.4865275
34539	LPIN3	0.58588
34540	LPL	0.532161571
34541	LPO	0.554221364
34542	LPP	0.487890045
34543	LPP-AS1	0.406883
34544	LPP-AS2	0.477209
34545	LPXN	0.4804422
34546	LRAT	0.4263355
34547	LRBA	0.422771308
34548	LRCH1	0.467009833
34549	LRCH2	0.3548035
34550	LRCH3	0.457679368
34551	LRCH4	0.633705273
34552	LRCOL1	0.628847
34553	LRFN1	0.664596
34554	LRFN2	0.614067
34555	LRFN3	0.628372
34556	LRFN4	0.701814333
34557	LRFN5	0.4766014
34558	LRG1	0.581035
34559	LRGUK	0.4764965
34560	LRIF1	0.370447333
34561	LRIG1	0.527424111
34562	LRIG2	0.407138
34563	LRIG3	0.440032333
34564	LRIT1	0.593806
34565	LRIT2	0.4915385
34566	LRIT3	0.4189385
34567	LRMDA	0.479520438
34568	LRMP	0.427583286
34569	LRP1	0.590445167
34570	LRP1-AS	0.518056
34571	LRP10	0.5778264
34572	LRP11	0.553119667
34573	LRP12	0.404542143
34574	LRP1B	0.4315298
34575	LRP2	0.4618928
34576	LRP2BP	0.40194475
34577	LRP3	0.65925525
34578	LRP4	0.568034
34579	LRP4-AS1	0.5191805
34580	LRP5	0.623252
34581	LRP5L	0.579112625
34582	LRP6	0.466585857
34583	LRP8	0.539621583
34584	LRPAP1	0.5928205
34585	LRPPRC	0.410598778
34586	LRR1	0.4438982
34587	LRRC1	0.4675615
34588	LRRC10	0.49673
34589	LRRC10B	0.674178
34590	LRRC14	0.631478333
34591	LRRC14B	0.664336
34592	LRRC15	0.5395465
34593	LRRC17	0.428269
34594	LRRC18	0.470006
34595	LRRC19	0.3367255
34596	LRRC2	0.48888075
34597	LRRC2-AS1	0.4370855
34598	LRRC20	0.585036429
34599	LRRC23	0.540305133
34600	LRRC24	0.7132295
34601	LRRC25	0.599275
34602	LRRC26	0.746898
34603	LRRC27	0.533416214
34604	LRRC28	0.465799727
34605	LRRC29	0.632295417
34606	LRRC3	0.601806
34607	LRRC3-AS1	0.534439
34608	LRRC30	0.580715
34609	LRRC31	0.40640825
34610	LRRC32	0.5945488
34611	LRRC34	0.374440333
34612	LRRC34P1	0.330055
34613	LRRC34P2	0.390597
34614	LRRC36	0.456325722
34615	LRRC37A	0.469594
34616	LRRC37A11P	0.5144545
34617	LRRC37A12P	0.518046
34618	LRRC37A13P	0.519164
34619	LRRC37A14P	0.45671
34620	LRRC37A15P	0.462731
34621	LRRC37A16P	0.434124
34622	LRRC37A17P	0.534275
34623	LRRC37A2	0.484549333
34624	LRRC37A3	0.465009583
34625	LRRC37A4P	0.479697
34626	LRRC37A5P	0.464609333
34627	LRRC37A6P	0.51160375
34628	LRRC37A7P	0.5261115
34629	LRRC37A9P	0.492001
34630	LRRC37B	0.4591707
34631	LRRC37BP1	0.427318
34632	LRRC38	0.601177
34633	LRRC39	0.36869475
34634	LRRC3B	0.492592667
34635	LRRC3C	0.619529
34636	LRRC4	0.580126
34637	LRRC40	0.350902
34638	LRRC41	0.535894125
34639	LRRC42	0.5038418
34640	LRRC43	0.5684665
34641	LRRC45	0.648599833
34642	LRRC46	0.5173412
34643	LRRC47	0.520055333
34644	LRRC49	0.406134552
34645	LRRC4B	0.671358
34646	LRRC4C	0.436720143
34647	LRRC52	0.527392
34648	LRRC53	0.417466
34649	LRRC55	0.491867
34650	LRRC56	0.655471
34651	LRRC57	0.463391833
34652	LRRC58	0.379097
34653	LRRC59	0.507876
34654	LRRC6	0.432565692
34655	LRRC61	0.6230668
34656	LRRC63	0.367658333
34657	LRRC66	0.455065
34658	LRRC69	0.382207571
34659	LRRC6P1	0.329944
34660	LRRC7	0.382891923
34661	LRRC70	0.365983667
34662	LRRC71	0.59205675
34663	LRRC72	0.471435667
34664	LRRC73	0.681282
34665	LRRC74A	0.524496
34666	LRRC74B	0.54801725
34667	LRRC75A	0.583827667
34668	LRRC75A-AS1	0.512350933
34669	LRRC75B	0.642368
34670	LRRC77P	0.387485385
34671	LRRC8A	0.5933408
34672	LRRC8B	0.41975
34673	LRRC8C	0.46251075
34674	LRRC8D	0.498661571
34675	LRRC8E	0.575341833
34676	LRRC9	0.360018167
34677	LRRCC1	0.379002167
34678	LRRD1	0.4061052
34679	LRRFIP1	0.483532133
34680	LRRFIP1P1	0.471505
34681	LRRFIP2	0.45622915
34682	LRRIQ1	0.354245714
34683	LRRIQ3	0.3155244
34684	LRRIQ4	0.462507
34685	LRRK1	0.589954273
34686	LRRK2	0.372811125
34687	LRRN1	0.562932
34688	LRRN2	0.6043955
34689	LRRN3	0.4064676
34690	LRRN4	0.644874
34691	LRRN4CL	0.565571
34692	LRRTM1	0.587053714
34693	LRRTM2	0.40779575
34694	LRRTM3	0.409046333
34695	LRRTM4	0.460198
34696	LRSAM1	0.587469222
34697	LRTM1	0.49229
34698	LRTM2	0.627129333
34699	LRTOMT	0.533972273
34700	LRWD1	0.640858
34701	LSAMP	0.456394
34702	LSAMP-AS1	0.462929
34703	LSG1	0.458709625
34704	LSINCT5	0.477144
34705	LSM1	0.4799988
34706	LSM10	0.605776667
34707	LSM11	0.443348
34708	LSM12	0.4862045
34709	LSM12P1	0.489796
34710	LSM14A	0.444628375
34711	LSM14B	0.598644
34712	LSM1P1	0.446886
34713	LSM1P2	0.419255
34714	LSM2	0.508126857
34715	LSM3	0.467628
34716	LSM3P2	0.424908
34717	LSM3P3	0.415033
34718	LSM3P4	0.411003
34719	LSM3P5	0.441176
34720	LSM4	0.604883
34721	LSM5	0.3829372
34722	LSM6	0.434760714
34723	LSM6P2	0.389831
34724	LSM7	0.587645
34725	LSM8	0.417573
34726	LSMEM1	0.4146658
34727	LSMEM2	0.575636
34728	LSP1	0.630571647
34729	LSP1P1	0.661654
34730	LSP1P2	0.639098
34731	LSP1P3	0.581731
34732	LSR	0.6309105
34733	LSS	0.585849
34734	LST1	0.550656952
34735	LTA	0.5649565
34736	LTA4H	0.4075564
34737	LTB	0.63786075
34738	LTB4R	0.6193362
34739	LTB4R2	0.6578398
34740	LTBP1	0.483013667
34741	LTBP2	0.616043
34742	LTBP3	0.642119381
34743	LTBP4	0.639335308
34744	LTBR	0.5917266
34745	LTC4S	0.711001625
34746	LTF	0.533475778
34747	LTK	0.624043
34748	LTN1	0.376873857
34749	LTV1	0.417434
34750	LTV1P1	0.36055
34751	LUADT1	0.536424
34752	LUARIS	0.471879
34753	LUC7L	0.513166429
34754	LUC7L2	0.4671423
34755	LUC7L3	0.437898826
34756	LUCAT1	0.453723333
34757	LUM	0.369097333
34758	LURAP1	0.540453
34759	LURAP1L	0.481636
34760	LURAP1L-AS1	0.341677
34761	LUZP1	0.4863184
34762	LUZP2	0.386190375
34763	LUZP4	0.404341
34764	LUZP4P1	0.363372
34765	LUZP6	0.355932
34766	LVRN	0.3977563
34767	LXN	0.404201
34768	LY6D	0.62734375
34769	LY6E	0.6263266
34770	LY6G5B	0.520872667
34771	LY6G5C	0.545614
34772	LY6G6C	0.5479395
34773	LY6G6D	0.590676
34774	LY6G6E	0.596394
34775	LY6G6F	0.586957
34776	LY6H	0.6638726
34777	LY6K	0.5696406
34778	LY6L	0.660931
34779	LY75	0.452595
34780	LY75-CD302	0.4197885
34781	LY86	0.480084
34782	LY86-AS1	0.439104667
34783	LY9	0.507048
34784	LY96	0.3495805
34785	LYAR	0.42598175
34786	LYARP1	0.38974
34787	LYG1	0.4776695
34788	LYG2	0.493814
34789	LYL1	0.655541667
34790	LYN	0.4789695
34791	LYNX1	0.642117375
34792	LYPD1	0.575891667
34793	LYPD2	0.649832
34794	LYPD3	0.6288895
34795	LYPD4	0.519535
34796	LYPD5	0.572181375
34797	LYPD6	0.4525744
34798	LYPD6B	0.473438364
34799	LYPD8	0.498757
34800	LYPLA1	0.4475052
34801	LYPLA1P1	0.418006
34802	LYPLA1P2	0.450072
34803	LYPLA1P3	0.447482
34804	LYPLA2	0.6176154
34805	LYPLA2P1	0.583333
34806	LYPLA2P2	0.587278
34807	LYPLA2P3	0.546875
34808	LYPLAL1	0.33512925
34809	LYPLAL1-AS1	0.482044
34810	LYRM1	0.491428727
34811	LYRM2	0.441716182
34812	LYRM4	0.498974667
34813	LYRM7	0.38183875
34814	LYRM9	0.526668429
34815	LYSMD1	0.5067245
34816	LYSMD2	0.46200825
34817	LYSMD3	0.37121625
34818	LYSMD4	0.533501364
34819	LYST	0.396412917
34820	LYST-AS1	0.378119
34821	LYVE1	0.44042275
34822	LYZ	0.411367333
34823	LYZL1	0.475581
34824	LYZL2	0.503667
34825	LYZL4	0.512922333
34826	LYZL6	0.49666
34827	LZIC	0.4143038
34828	LZTFL1	0.429377125
34829	LZTR1	0.610005778
34830	LZTS1	0.61020125
34831	LZTS1-AS1	0.5
34832	LZTS2	0.635896
34833	LZTS3	0.626787667
34834	M1AP	0.512831333
34835	M6PR	0.484505769
34836	MAATS1	0.418547875
34837	MAB21L1	0.462351
34838	MAB21L2	0.520924
34839	MAB21L3	0.518095
34840	MACC1	0.3797374
34841	MACC1-AS1	0.352113
34842	MACF1	0.477789971
34843	MACROD1	0.656164625
34844	MACROD2	0.431500357
34845	MACROD2-AS1	0.448821
34846	MACROD2-IT1	0.447937
34847	MAD1L1	0.621462217
34848	MAD2L1	0.3945186
34849	MAD2L1BP	0.516825
34850	MAD2L2	0.614403889
34851	MADCAM1	0.6852715
34852	MADD	0.550902565
34853	MAEA	0.58631565
34854	MAEL	0.431199833
34855	MAF	0.586583333
34856	MAF1	0.604247
34857	MAFA	0.649059
34858	MAFA-AS1	0.527578
34859	MAFB	0.564397
34860	MAFF	0.61783225
34861	MAFG	0.614716
34862	MAFG-AS1	0.63549
34863	MAFK	0.647739
34864	MAFTRR	0.462979
34865	MAG	0.632989
34866	MAGEA1	0.504678
34867	MAGEA10	0.522124
34868	MAGEA11	0.5077355
34869	MAGEA12	0.530458667
34870	MAGEA13P	0.514196
34871	MAGEA2	0.535189333
34872	MAGEA2B	0.583742455
34873	MAGEA3	0.547741667
34874	MAGEA4	0.546281357
34875	MAGEA5	0.550955
34876	MAGEA6	0.554819
34877	MAGEA7P	0.562633
34878	MAGEA8	0.5463068
34879	MAGEA8-AS1	0.457983
34880	MAGEA9	0.511025
34881	MAGEA9B	0.57143175
34882	MAGEB1	0.468827333
34883	MAGEB10	0.4650365
34884	MAGEB16	0.4536596
34885	MAGEB17	0.5659375
34886	MAGEB18	0.433462
34887	MAGEB2	0.46087
34888	MAGEB3	0.4600645
34889	MAGEB4	0.428571
34890	MAGEB5	0.447368
34891	MAGEB6	0.467932
34892	MAGEB6P1	0.509804
34893	MAGEC1	0.508434
34894	MAGEC2	0.480161
34895	MAGEC3	0.523097
34896	MAGED1	0.5319269
34897	MAGED2	0.544295846
34898	MAGED4	0.595319727
34899	MAGED4B	0.592768083
34900	MAGEE1	0.539669
34901	MAGEE2	0.468653
34902	MAGEF1	0.528729
34903	MAGEH1	0.480164
34904	MAGEL2	0.612378
34905	MAGI1	0.496486444
34906	MAGI1-AS1	0.424704
34907	MAGI1-IT1	0.423062
34908	MAGI2	0.457404279
34909	MAGI2-AS1	0.438559
34910	MAGI2-AS2	0.388655
34911	MAGI2-AS3	0.461918692
34912	MAGI3	0.446296
34913	MAGIX	0.647839667
34914	MAGOH	0.41571475
34915	MAGOH2P	0.4010605
34916	MAGOH3P	0.39821
34917	MAGOHB	0.402128
34918	MAGT1	0.4191608
34919	MAIP1	0.473088
34920	MAJIN	0.488726
34921	MAK	0.4158678
34922	MAK16	0.4492204
34923	MAL	0.5359196
34924	MAL2	0.441957667
34925	MALAT1	0.395675167
34926	MALL	0.553326
34927	MALRD1	0.416101
34928	MALSU1	0.4628582
34929	MALT1	0.3984778
34930	MAMDC2	0.439141
34931	MAMDC2-AS1	0.422238652
34932	MAMDC4	0.670334
34933	MAML1	0.556608
34934	MAML2	0.4673965
34935	MAML3	0.541920333
34936	MAMLD1	0.538640286
34937	MAMSTR	0.6400472
34938	MAN1A1	0.427004
34939	MAN1A2	0.4115744
34940	MAN1A2P1	0.428571
34941	MAN1B1	0.587843375
34942	MAN1B1-AS1	0.605769
34943	MAN1C1	0.54457475
34944	MAN2A1	0.3831435
34945	MAN2A2	0.586448933
34946	MAN2B1	0.593878294
34947	MAN2B2	0.5864148
34948	MAN2C1	0.608856311
34949	MANBA	0.456871143
34950	MANBAL	0.5445658
34951	MANEA	0.349395667
34952	MANEA-AS1	0.32716
34953	MANEAL	0.5879698
34954	MANF	0.51142025
34955	MANSC1	0.4744475
34956	MANSC4	0.430108
34957	MAOA	0.466389
34958	MAOB	0.521468
34959	MAP10	0.449943
34960	MAP1A	0.5526295
34961	MAP1B	0.4982985
34962	MAP1LC3A	0.6398305
34963	MAP1LC3B	0.528805
34964	MAP1LC3B2	0.515601
34965	MAP1LC3BP1	0.527009
34966	MAP1LC3C	0.513536
34967	MAP1S	0.633217286
34968	MAP2	0.468935563
34969	MAP2K1	0.517073
34970	MAP2K2	0.628242364
34971	MAP2K3	0.620353933
34972	MAP2K4	0.425829067
34973	MAP2K4P1	0.4312405
34974	MAP2K5	0.456880083
34975	MAP2K6	0.431882889
34976	MAP2K7	0.633854875
34977	MAP3K1	0.382031
34978	MAP3K10	0.641408375
34979	MAP3K11	0.627654692
34980	MAP3K12	0.574115
34981	MAP3K13	0.457439733
34982	MAP3K14	0.584362333
34983	MAP3K14-AS1	0.5703169
34984	MAP3K15	0.49637925
34985	MAP3K19	0.419789929
34986	MAP3K2	0.476560667
34987	MAP3K20	0.438506125
34988	MAP3K20-AS1	0.392624667
34989	MAP3K21	0.466623667
34990	MAP3K3	0.562082273
34991	MAP3K4	0.467991813
34992	MAP3K5	0.473176
34993	MAP3K6	0.631429875
34994	MAP3K7	0.373986333
34995	MAP3K7CL	0.455289188
34996	MAP3K8	0.454589857
34997	MAP3K9	0.549077429
34998	MAP4	0.503476938
34999	MAP4K1	0.584597533
35000	MAP4K2	0.613843615
35001	MAP4K3	0.414237231
35002	MAP4K4	0.477841905
35003	MAP4K5	0.4258793
35004	MAP6	0.5523725
35005	MAP6D1	0.63640825
35006	MAP7	0.475245333
35007	MAP7D1	0.648678692
35008	MAP7D2	0.4861362
35009	MAP7D3	0.419826
35010	MAP9	0.37788425
35011	MAPK1	0.478932
35012	MAPK10	0.433810917
35013	MAPK11	0.632505
35014	MAPK12	0.639916182
35015	MAPK13	0.5761586
35016	MAPK14	0.45972
35017	MAPK15	0.64071375
35018	MAPK1IP1L	0.4858962
35019	MAPK3	0.602559533
35020	MAPK4	0.546699167
35021	MAPK6	0.416507375
35022	MAPK6PS2	0.383981
35023	MAPK6PS3	0.396855
35024	MAPK6PS6	0.401709
35025	MAPK7	0.602973
35026	MAPK8	0.393737813
35027	MAPK8IP1	0.641038
35028	MAPK8IP1P1	0.608061
35029	MAPK8IP1P2	0.608696
35030	MAPK8IP2	0.653266
35031	MAPK8IP3	0.635718625
35032	MAPK9	0.445483231
35033	MAPKAP1	0.50698735
35034	MAPKAPK2	0.56961925
35035	MAPKAPK3	0.585501875
35036	MAPKAPK5	0.4993533
35037	MAPKAPK5-AS1	0.511375
35038	MAPKAPK5P1	0.412791
35039	MAPKBP1	0.565962353
35040	MAPRE1	0.438429
35041	MAPRE1P3	0.425879
35042	MAPRE2	0.454155692
35043	MAPRE3	0.540566667
35044	MAPT	0.574446667
35045	MAPT-AS1	0.5667035
35046	MAPT-IT1	0.554377
35047	1-Mar	0.461076571
35048	2-Mar	0.497087
35049	1-Mar	0.457183733
35050	10-Mar	0.5143826
35051	11-Mar	0.482485
35052	2-Mar	0.626269375
35053	3-Mar	0.495797
35054	4-Mar	0.576793
35055	5-Mar	0.4102135
35056	6-Mar	0.4497912
35057	7-Mar	0.389956
35058	8-Mar	0.519207429
35059	9-Mar	0.570066333
35060	MARCKS	0.437661
35061	MARCKSL1	0.59329
35062	MARCKSL1P1	0.571165
35063	MARCKSL1P2	0.545082
35064	MARCO	0.550658333
35065	MARF1	0.4716078
35066	MARK1	0.4372106
35067	MARK2	0.565989733
35068	MARK2P10	0.491301
35069	MARK2P11	0.476048
35070	MARK2P12	0.468376
35071	MARK2P13	0.527853
35072	MARK2P14	0.511146
35073	MARK2P15	0.452882
35074	MARK2P16	0.54498
35075	MARK2P17	0.500595
35076	MARK2P4	0.456303
35077	MARK2P5	0.583596
35078	MARK2P6	0.508361
35079	MARK2P8	0.473739
35080	MARK2P9	0.551824
35081	MARK3	0.453696192
35082	MARK3P1	0.458787
35083	MARK3P3	0.529574
35084	MARK4	0.603889182
35085	MARS	0.538475229
35086	MARS2	0.483935
35087	MARVELD1	0.5768215
35088	MARVELD2	0.484545333
35089	MARVELD3	0.551836
35090	MAS1	0.448024
35091	MAS1L	0.502381
35092	MAS1LP1	0.528176
35093	mascRNA-menRNA	0.6690865
35094	MASP1	0.5212224
35095	MASP2	0.583727
35096	MAST1	0.624355
35097	MAST2	0.5318757
35098	MAST3	0.6281544
35099	MAST4	0.521903952
35100	MAST4-AS1	0.368082
35101	MAST4-IT1	0.344985
35102	MASTL	0.406255
35103	MAT1A	0.5594245
35104	MAT2A	0.4480035
35105	MAT2B	0.404008625
35106	MATK	0.6442214
35107	MATN1	0.582159667
35108	MATN1-AS1	0.59412425
35109	MATN2	0.481004111
35110	MATN3	0.481845
35111	MATN4	0.6474736
35112	MATR3	0.427953487
35113	MAU2	0.58604325
35114	MAVS	0.5203325
35115	MAX	0.522019263
35116	MAZ	0.622945313
35117	MB	0.557374
35118	MB21D1	0.426832667
35119	MB21D2	0.467933
35120	MBD1	0.590594
35121	MBD2	0.5068346
35122	MBD3	0.650506364
35123	MBD3L1	0.493607
35124	MBD3L2	0.576293
35125	MBD3L2B	0.576873
35126	MBD3L3	0.572903
35127	MBD3L4	0.570323
35128	MBD3L5	0.571979
35129	MBD4	0.4509062
35130	MBD5	0.423591061
35131	MBD6	0.603709929
35132	MBIP	0.388130364
35133	MBL1P	0.541654
35134	MBL2	0.369851
35135	MBL3P	0.552795
35136	MBLAC1	0.6676985
35137	MBLAC2	0.4392395
35138	MBNL1	0.426647958
35139	MBNL1-AS1	0.4972225
35140	MBNL2	0.391374667
35141	MBNL3	0.440573917
35142	MBOAT1	0.479933
35143	MBOAT2	0.4185707
35144	MBOAT4	0.51455
35145	MBOAT7	0.638602286
35146	MBP	0.562421792
35147	MBTD1	0.398503
35148	MBTPS1	0.51417975
35149	MBTPS2	0.422804
35150	MC1R	0.60591075
35151	MC2R	0.4314025
35152	MC3R	0.566421
35153	MC4R	0.436975
35154	MC5R	0.523053
35155	MCAM	0.617219471
35156	MCAT	0.5846455
35157	MCC	0.5410434
35158	MCCC1	0.4774488
35159	MCCC1-AS1	0.398693
35160	MCCC2	0.440355444
35161	MCCD1	0.590576
35162	MCCD1P1	0.609756
35163	MCCD1P2	0.58209
35164	MCEE	0.4343636
35165	MCEMP1	0.528328
35166	MCF2	0.3770659
35167	MCF2L	0.573261813
35168	MCF2L-AS1	0.570225
35169	MCF2L2	0.500320643
35170	MCFD2	0.483398294
35171	MCFD2P1	0.396667
35172	MCHR1	0.57883475
35173	MCHR2	0.443286
35174	MCHR2-AS1	0.4511415
35175	MCIDAS	0.588864333
35176	MCL1	0.4793645
35177	MCM10	0.465209
35178	MCM2	0.583367778
35179	MCM3	0.519929
35180	MCM3AP	0.5375788
35181	MCM3AP-AS1	0.478661444
35182	MCM4	0.517054313
35183	MCM5	0.5747616
35184	MCM6	0.428682
35185	MCM7	0.553158538
35186	MCM8	0.4187706
35187	MCM8-AS1	0.477111
35188	MCM9	0.454043778
35189	MCMBP	0.4413718
35190	MCMDC2	0.369086
35191	MCOLN1	0.612883
35192	MCOLN2	0.449248833
35193	MCOLN3	0.3994985
35194	MCPH1	0.460449143
35195	MCPH1-AS1	0.49416075
35196	MCRIP1	0.655302167
35197	MCRIP2	0.668764909
35198	MCRIP2P1	0.669276
35199	MCRIP2P2	0.559809
35200	MCRS1	0.581155063
35201	MCTP1	0.410118056
35202	MCTP2	0.442822556
35203	MCTS1	0.405564143
35204	MCTS2P	0.404762
35205	MCU	0.454637909
35206	MCUB	0.4491528
35207	MCUR1	0.463012667
35208	MDC1	0.536235222
35209	MDC1-AS1	0.539295
35210	MDFI	0.671561333
35211	MDFIC	0.485159375
35212	MDFIC2	0.465296
35213	MDGA1	0.5893798
35214	MDGA2	0.4162654
35215	MDH1	0.428941188
35216	MDH1B	0.4203815
35217	MDH2	0.55420475
35218	MDK	0.642395769
35219	MDM1	0.4032178
35220	MDM2	0.407224294
35221	MDM4	0.424417588
35222	MDN1	0.4594096
35223	MDP1	0.5346647
35224	MDS2	0.524263
35225	ME1	0.395135
35226	ME2	0.402967789
35227	ME2P1	0.429442
35228	ME3	0.593086667
35229	MEA1	0.583104
35230	MEAF6	0.460886889
35231	MEAF6P1	0.458716
35232	MECOM	0.44448
35233	MECP2	0.525384154
35234	MECR	0.551343944
35235	MED1	0.46001
35236	MED10	0.455669667
35237	MED11	0.539734667
35238	MED12	0.540590556
35239	MED12L	0.465272889
35240	MED13	0.427597
35241	MED13L	0.453371
35242	MED13P1	0.421053
35243	MED14	0.412633889
35244	MED14OS	0.502222
35245	MED14P1	0.373457
35246	MED15	0.596037677
35247	MED15P1	0.599254
35248	MED15P3	0.662577
35249	MED15P4	0.62341
35250	MED15P5	0.634073
35251	MED15P6	0.598484
35252	MED15P7	0.608273
35253	MED15P8	0.607339
35254	MED15P9	0.5864205
35255	MED16	0.649755267
35256	MED17	0.439529793
35257	MED18	0.506956
35258	MED19	0.5310105
35259	MED20	0.513822857
35260	MED21	0.421632
35261	MED22	0.6108136
35262	MED23	0.41335
35263	MED24	0.561981824
35264	MED25	0.639262571
35265	MED26	0.620315571
35266	MED27	0.50528575
35267	MED28	0.473023
35268	MED28P1	0.47986
35269	MED28P2	0.381703
35270	MED28P3	0.453861
35271	MED28P4	0.475524
35272	MED28P5	0.458904
35273	MED28P6	0.406926
35274	MED28P7	0.49434
35275	MED28P8	0.497121
35276	MED29	0.568356857
35277	MED30	0.46103375
35278	MED31	0.39855025
35279	MED4	0.42885275
35280	MED4-AS1	0.446494
35281	MED6	0.4086945
35282	MED6P1	0.396914
35283	MED7	0.430888333
35284	MED8	0.4982784
35285	MED9	0.5736372
35286	MEDAG	0.4842125
35287	MEF2A	0.441599385
35288	MEF2AP1	0.426419
35289	MEF2B	0.66080025
35290	MEF2BNBP1	0.609091
35291	MEF2C	0.430639357
35292	MEF2C-AS1	0.426382933
35293	MEF2C-AS2	0.550756
35294	MEF2D	0.604655714
35295	MEFV	0.551731143
35296	MEG3	0.563081519
35297	MEG3_2	0.6
35298	MEG8	0.427172304
35299	MEG8_1	0.494845
35300	MEG8_2	0.581967
35301	MEG9	0.537366333
35302	MEGF10	0.4781234
35303	MEGF11	0.540349067
35304	MEGF6	0.675617143
35305	MEGF8	0.636847857
35306	MEGF9	0.436647
35307	MEI1	0.545274533
35308	MEI4	0.332708
35309	MEIG1	0.4166298
35310	MEIKIN	0.3962936
35311	MEIOB	0.411974429
35312	MEIOC	0.433157143
35313	MEIS1	0.467983059
35314	MEIS1-AS2	0.5372955
35315	MEIS1-AS3	0.612447
35316	MEIS2	0.480850852
35317	MEIS3	0.627613071
35318	MEIS3P1	0.610647
35319	MELK	0.428312643
35320	MELTF	0.619296429
35321	MELTF-AS1	0.5869398
35322	MEMO1	0.464051444
35323	MEMO1P1	0.435811
35324	MEMO1P3	0.380795
35325	MEMO1P4	0.440415
35326	MEMO1P5	0.396552
35327	MEN1	0.61220725
35328	MEOX1	0.56145175
35329	MEOX2	0.456
35330	MEOX2-AS1	0.43759
35331	MEP1A	0.4707925
35332	MEP1AP1	0.510483
35333	MEP1AP4	0.50966
35334	MEP1B	0.4274845
35335	MEPCE	0.6065705
35336	MEPE	0.415051222
35337	MERTK	0.460918143
35338	MESD	0.524005286
35339	MESP1	0.625647
35340	MESP2	0.605230333
35341	MEST	0.486784944
35342	MESTIT1_1	0.414286
35343	MESTIT1_2	0.404255
35344	MESTIT1_3	0.434343
35345	MESTP1	0.498994
35346	MESTP2	0.470191
35347	MESTP3	0.494835
35348	MESTP4	0.468439
35349	MET	0.451125571
35350	METAP1	0.454550917
35351	METAP1D	0.438115571
35352	METAP2	0.425316273
35353	Metazoa_SRP	0.534100847
35354	METRN	0.6932285
35355	METRNL	0.637983
35356	METTL1	0.55045825
35357	METTL11B	0.4701295
35358	METTL12	0.5459905
35359	METTL13	0.498545
35360	METTL14	0.408578833
35361	METTL15	0.401554083
35362	METTL15P1	0.415311
35363	METTL15P3	0.421785
35364	METTL16	0.4764998
35365	METTL17	0.51138288
35366	METTL18	0.393426
35367	METTL21A	0.484654
35368	METTL21AP1	0.469291
35369	METTL21C	0.431066
35370	METTL21EP	0.404379
35371	METTL22	0.549989167
35372	METTL23	0.493118267
35373	METTL24	0.5855375
35374	METTL25	0.419154727
35375	METTL26	0.675327
35376	METTL27	0.644597333
35377	METTL2A	0.4461215
35378	METTL2B	0.453492571
35379	METTL3	0.4995915
35380	METTL4	0.396503143
35381	METTL5	0.41149375
35382	METTL6	0.4316004
35383	METTL7A	0.4615394
35384	METTL7AP1	0.53629
35385	METTL7B	0.551649
35386	METTL8	0.431960947
35387	METTL8P1	0.405892
35388	METTL9	0.445317455
35389	MEX3A	0.597745
35390	MEX3B	0.5487575
35391	MEX3C	0.43853675
35392	MEX3D	0.649227
35393	MFAP1	0.444403
35394	MFAP1P1	0.540239
